cluster_number,day_of_week,month_of_year,department_id,demand,meand_demand,std_demand
572,2,10,10,352,168.6666667,114.218504
572,2,10,10,90,168.6666667,114.218504
572,2,10,10,32,168.6666667,114.218504
572,2,10,10,210,168.6666667,114.218504
572,2,10,10,114,168.6666667,114.218504
573,2,10,11,249,122,116.5289664
573,2,10,11,20,122,116.5289664
573,2,10,11,97,122,116.5289664
574,2,10,12,92,68,21.37755833
574,2,10,12,61,68,21.37755833
574,2,10,12,51,68,21.37755833
575,2,10,13,86,46.4,31.66701754
575,2,10,13,44,46.4,31.66701754
575,2,10,13,6,46.4,31.66701754
575,2,10,13,68,46.4,31.66701754
575,2,10,13,28,46.4,31.66701754
576,2,10,14,23,21.33333333,10.59874206
576,2,10,14,31,21.33333333,10.59874206
576,2,10,14,10,21.33333333,10.59874206
577,2,10,15,34,41.75,20.98213526
577,2,10,15,73,41.75,20.98213526
577,2,10,15,32,41.75,20.98213526
577,2,10,15,28,41.75,20.98213526
578,2,10,16,166,153,12.52996409
578,2,10,16,152,153,12.52996409
578,2,10,16,141,153,12.52996409
579,2,10,17,4,30.66666667,30.55050463
579,2,10,17,24,30.66666667,30.55050463
579,2,10,17,64,30.66666667,30.55050463
580,2,10,18,33,82,69.29646456
580,2,10,18,131,82,69.29646456
581,2,10,19,2,8.833333333,4.750438576
581,2,10,19,8,8.833333333,4.750438576
581,2,10,19,12,8.833333333,4.750438576
581,2,10,19,8,8.833333333,4.750438576
581,2,10,19,16,8.833333333,4.750438576
581,2,10,19,7,8.833333333,4.750438576
582,2,10,2,326,212.5,160.5132393
582,2,10,2,99,212.5,160.5132393
583,2,10,20,34,28,18.5876303
583,2,10,20,8,28,18.5876303
583,2,10,20,40,28,18.5876303
583,2,10,20,9,28,18.5876303
583,2,10,20,49,28,18.5876303
584,2,10,21,10,8,4.358898944
584,2,10,21,11,8,4.358898944
584,2,10,21,3,8,4.358898944
585,2,10,22,18,18,0
585,2,10,22,18,18,0
586,2,10,23,61,30.25,25.39520952
586,2,10,23,41,30.25,25.39520952
586,2,10,23,12,30.25,25.39520952
586,2,10,23,7,30.25,25.39520952
587,2,10,3,8,8,0
588,2,10,4,8,7.5,0.707106781
588,2,10,4,7,7.5,0.707106781
589,2,10,5,18,100.8,84.25971754
589,2,10,5,227,100.8,84.25971754
589,2,10,5,57,100.8,84.25971754
589,2,10,5,58,100.8,84.25971754
589,2,10,5,144,100.8,84.25971754
590,2,10,6,35,33.6,20.95948473
590,2,10,6,64,33.6,20.95948473
590,2,10,6,5,33.6,20.95948473
590,2,10,6,30,33.6,20.95948473
590,2,10,6,34,33.6,20.95948473
591,2,10,7,53,76,76.40680598
591,2,10,7,47,76,76.40680598
591,2,10,7,188,76,76.40680598
591,2,10,7,16,76,76.40680598
592,2,10,8,37,49,42.99612386
592,2,10,8,40,49,42.99612386
592,2,10,8,110,49,42.99612386
592,2,10,8,9,49,42.99612386
593,2,10,9,196,153,74.97999733
593,2,10,9,75,153,74.97999733
593,2,10,9,106,153,74.97999733
593,2,10,9,235,153,74.97999733
594,2,11,10,102,77.66666667,24.50170062
594,2,11,10,78,77.66666667,24.50170062
594,2,11,10,53,77.66666667,24.50170062
595,2,11,11,66,56.33333333,8.386497084
595,2,11,11,51,56.33333333,8.386497084
595,2,11,11,52,56.33333333,8.386497084
596,2,11,12,50,25.25,17.26991604
596,2,11,12,12,25.25,17.26991604
596,2,11,12,24,25.25,17.26991604
596,2,11,12,15,25.25,17.26991604
597,2,11,13,22,21.5,0.707106781
597,2,11,13,21,21.5,0.707106781
598,2,11,14,13,8.5,6.363961031
598,2,11,14,4,8.5,6.363961031
599,2,11,15,21,12.75,5.737304826
599,2,11,15,12,12.75,5.737304826
599,2,11,15,10,12.75,5.737304826
599,2,11,15,8,12.75,5.737304826
600,2,11,16,29,37.25,19.05037182
600,2,11,16,47,37.25,19.05037182
600,2,11,16,15,37.25,19.05037182
600,2,11,16,58,37.25,19.05037182
601,2,11,17,17,10.75,4.34932945
601,2,11,17,10,10.75,4.34932945
601,2,11,17,9,10.75,4.34932945
601,2,11,17,7,10.75,4.34932945
602,2,11,18,58,41,22.70095446
602,2,11,18,63,41,22.70095446
602,2,11,18,24,41,22.70095446
602,2,11,18,19,41,22.70095446
603,2,11,19,3,5.333333333,4.932882862
603,2,11,19,2,5.333333333,4.932882862
603,2,11,19,11,5.333333333,4.932882862
604,2,11,2,91,80,15.55634919
604,2,11,2,69,80,15.55634919
605,2,11,20,7,5.666666667,2.309401077
605,2,11,20,3,5.666666667,2.309401077
605,2,11,20,7,5.666666667,2.309401077
606,2,11,21,4,4,0
606,2,11,21,4,4,0
607,2,11,22,4,4,0
608,2,11,23,19,13,8.485281374
608,2,11,23,7,13,8.485281374
609,2,11,3,6,6,2
609,2,11,3,4,6,2
609,2,11,3,8,6,2
610,2,11,4,8,7,1
610,2,11,4,6,7,1
610,2,11,4,7,7,1
611,2,11,5,55,53.33333333,4.725815626
611,2,11,5,48,53.33333333,4.725815626
611,2,11,5,57,53.33333333,4.725815626
612,2,11,6,15,11,7.874007874
612,2,11,6,3,11,7.874007874
612,2,11,6,6,11,7.874007874
612,2,11,6,20,11,7.874007874
613,2,11,7,27,34.33333333,21.93931023
613,2,11,7,17,34.33333333,21.93931023
613,2,11,7,59,34.33333333,21.93931023
614,2,11,8,21,31,14.14213562
614,2,11,8,41,31,14.14213562
615,2,11,9,108,67,29.24608236
615,2,11,9,47,67,29.24608236
615,2,11,9,45,67,29.24608236
615,2,11,9,68,67,29.24608236
616,2,2,10,121,138.8571429,101.9304151
616,2,2,10,293,138.8571429,101.9304151
616,2,2,10,229,138.8571429,101.9304151
616,2,2,10,66,138.8571429,101.9304151
616,2,2,10,33,138.8571429,101.9304151
616,2,2,10,194,138.8571429,101.9304151
616,2,2,10,36,138.8571429,101.9304151
617,2,2,11,273,153.6,101.0781876
617,2,2,11,87,153.6,101.0781876
617,2,2,11,197,153.6,101.0781876
617,2,2,11,194,153.6,101.0781876
617,2,2,11,17,153.6,101.0781876
618,2,2,12,6,52.6,38.12872933
618,2,2,12,48,52.6,38.12872933
618,2,2,12,88,52.6,38.12872933
618,2,2,12,27,52.6,38.12872933
618,2,2,12,94,52.6,38.12872933
619,2,2,13,22,37.25,23.76797565
619,2,2,13,12,37.25,23.76797565
619,2,2,13,56,37.25,23.76797565
619,2,2,13,59,37.25,23.76797565
620,2,2,14,10,12,6.633249581
620,2,2,14,11,12,6.633249581
620,2,2,14,23,12,6.633249581
620,2,2,14,5,12,6.633249581
620,2,2,14,11,12,6.633249581
621,2,2,15,7,13.4,11.8025421
621,2,2,15,3,13.4,11.8025421
621,2,2,15,32,13.4,11.8025421
621,2,2,15,18,13.4,11.8025421
621,2,2,15,7,13.4,11.8025421
622,2,2,16,89,57,44.89988864
622,2,2,16,9,57,44.89988864
622,2,2,16,101,57,44.89988864
622,2,2,16,29,57,44.89988864
623,2,2,17,7,33.28571429,26.3610463
623,2,2,17,16,33.28571429,26.3610463
623,2,2,17,59,33.28571429,26.3610463
623,2,2,17,7,33.28571429,26.3610463
623,2,2,17,33,33.28571429,26.3610463
623,2,2,17,76,33.28571429,26.3610463
623,2,2,17,35,33.28571429,26.3610463
624,2,2,18,110,80.14285714,64.15457524
624,2,2,18,4,80.14285714,64.15457524
624,2,2,18,45,80.14285714,64.15457524
624,2,2,18,21,80.14285714,64.15457524
624,2,2,18,134,80.14285714,64.15457524
624,2,2,18,181,80.14285714,64.15457524
624,2,2,18,66,80.14285714,64.15457524
625,2,2,19,20,17.33333333,10.26320288
625,2,2,19,26,17.33333333,10.26320288
625,2,2,19,6,17.33333333,10.26320288
626,2,2,2,85,121.2,111.4504374
626,2,2,2,21,121.2,111.4504374
626,2,2,2,96,121.2,111.4504374
626,2,2,2,91,121.2,111.4504374
626,2,2,2,313,121.2,111.4504374
627,2,2,20,7,12,7.09929574
627,2,2,20,21,12,7.09929574
627,2,2,20,10,12,7.09929574
627,2,2,20,6,12,7.09929574
627,2,2,20,7,12,7.09929574
627,2,2,20,21,12,7.09929574
628,2,2,21,9,4.8,2.774887385
628,2,2,21,4,4.8,2.774887385
628,2,2,21,6,4.8,2.774887385
628,2,2,21,3,4.8,2.774887385
628,2,2,21,2,4.8,2.774887385
629,2,2,22,9,8.75,6.238322424
629,2,2,22,7,8.75,6.238322424
629,2,2,22,2,8.75,6.238322424
629,2,2,22,17,8.75,6.238322424
630,2,2,23,23,24,13.52774926
630,2,2,23,38,24,13.52774926
630,2,2,23,11,24,13.52774926
631,2,2,3,3,9,7.527726527
631,2,2,3,7,9,7.527726527
631,2,2,3,6,9,7.527726527
631,2,2,3,20,9,7.527726527
632,2,2,4,3,11.5,11.53689733
632,2,2,4,33,11.5,11.53689733
632,2,2,4,8,11.5,11.53689733
632,2,2,4,4,11.5,11.53689733
632,2,2,4,5,11.5,11.53689733
632,2,2,4,16,11.5,11.53689733
633,2,2,5,63,107.6666667,118.4919125
633,2,2,5,18,107.6666667,118.4919125
633,2,2,5,242,107.6666667,118.4919125
634,2,2,6,19,21.66666667,17.56891194
634,2,2,6,32,21.66666667,17.56891194
634,2,2,6,2,21.66666667,17.56891194
634,2,2,6,51,21.66666667,17.56891194
634,2,2,6,17,21.66666667,17.56891194
634,2,2,6,9,21.66666667,17.56891194
635,2,2,7,148,96,63.1941453
635,2,2,7,57,96,63.1941453
635,2,2,7,116,96,63.1941453
635,2,2,7,153,96,63.1941453
635,2,2,7,6,96,63.1941453
636,2,2,8,57,62.75,43.02228105
636,2,2,8,122,62.75,43.02228105
636,2,2,8,53,62.75,43.02228105
636,2,2,8,19,62.75,43.02228105
637,2,2,9,106,132.6666667,77.7294453
637,2,2,9,65,132.6666667,77.7294453
637,2,2,9,255,132.6666667,77.7294453
637,2,2,9,166,132.6666667,77.7294453
637,2,2,9,43,132.6666667,77.7294453
637,2,2,9,161,132.6666667,77.7294453
638,2,3,10,85,141.8333333,138.7593841
638,2,3,10,43,141.8333333,138.7593841
638,2,3,10,48,141.8333333,138.7593841
638,2,3,10,238,141.8333333,138.7593841
638,2,3,10,382,141.8333333,138.7593841
638,2,3,10,55,141.8333333,138.7593841
639,2,3,11,189,123.7777778,136.8226752
639,2,3,11,440,123.7777778,136.8226752
639,2,3,11,197,123.7777778,136.8226752
639,2,3,11,38,123.7777778,136.8226752
639,2,3,11,31,123.7777778,136.8226752
639,2,3,11,102,123.7777778,136.8226752
639,2,3,11,69,123.7777778,136.8226752
639,2,3,11,4,123.7777778,136.8226752
639,2,3,11,44,123.7777778,136.8226752
640,2,3,12,18,54.28571429,56.03782736
640,2,3,12,102,54.28571429,56.03782736
640,2,3,12,15,54.28571429,56.03782736
640,2,3,12,46,54.28571429,56.03782736
640,2,3,12,160,54.28571429,56.03782736
640,2,3,12,24,54.28571429,56.03782736
640,2,3,12,15,54.28571429,56.03782736
641,2,3,13,17,26.85714286,34.84455276
641,2,3,13,11,26.85714286,34.84455276
641,2,3,13,9,26.85714286,34.84455276
641,2,3,13,23,26.85714286,34.84455276
641,2,3,13,105,26.85714286,34.84455276
641,2,3,13,8,26.85714286,34.84455276
641,2,3,13,15,26.85714286,34.84455276
642,2,3,14,2,19.83333333,15.76599717
642,2,3,14,21,19.83333333,15.76599717
642,2,3,14,6,19.83333333,15.76599717
642,2,3,14,31,19.83333333,15.76599717
642,2,3,14,44,19.83333333,15.76599717
642,2,3,14,15,19.83333333,15.76599717
643,2,3,15,3,32,39.45630495
643,2,3,15,62,32,39.45630495
643,2,3,15,9,32,39.45630495
643,2,3,15,99,32,39.45630495
643,2,3,15,7,32,39.45630495
643,2,3,15,12,32,39.45630495
644,2,3,16,120,81.75,66.18318733
644,2,3,16,30,81.75,66.18318733
644,2,3,16,205,81.75,66.18318733
644,2,3,16,28,81.75,66.18318733
644,2,3,16,28,81.75,66.18318733
644,2,3,16,26,81.75,66.18318733
644,2,3,16,131,81.75,66.18318733
644,2,3,16,86,81.75,66.18318733
645,2,3,17,15,30.375,29.58734044
645,2,3,17,17,30.375,29.58734044
645,2,3,17,44,30.375,29.58734044
645,2,3,17,7,30.375,29.58734044
645,2,3,17,17,30.375,29.58734044
645,2,3,17,94,30.375,29.58734044
645,2,3,17,6,30.375,29.58734044
645,2,3,17,43,30.375,29.58734044
646,2,3,18,46,95.16666667,104.0450223
646,2,3,18,19,95.16666667,104.0450223
646,2,3,18,29,95.16666667,104.0450223
646,2,3,18,36,95.16666667,104.0450223
646,2,3,18,163,95.16666667,104.0450223
646,2,3,18,278,95.16666667,104.0450223
647,2,3,19,11,11.5,7.593857167
647,2,3,19,9,11.5,7.593857167
647,2,3,19,22,11.5,7.593857167
647,2,3,19,4,11.5,7.593857167
648,2,3,2,272,127.3333333,134.5327717
648,2,3,2,2,127.3333333,134.5327717
648,2,3,2,52,127.3333333,134.5327717
648,2,3,2,83,127.3333333,134.5327717
648,2,3,2,34,127.3333333,134.5327717
648,2,3,2,321,127.3333333,134.5327717
649,2,3,20,4,18.33333333,19.8158186
649,2,3,20,13,18.33333333,19.8158186
649,2,3,20,3,18.33333333,19.8158186
649,2,3,20,4,18.33333333,19.8158186
649,2,3,20,37,18.33333333,19.8158186
649,2,3,20,49,18.33333333,19.8158186
650,2,3,21,15,8.4,6.655824517
650,2,3,21,6,8.4,6.655824517
650,2,3,21,2,8.4,6.655824517
650,2,3,21,16,8.4,6.655824517
650,2,3,21,3,8.4,6.655824517
651,2,3,22,3,8.2,11.12205017
651,2,3,22,2,8.2,11.12205017
651,2,3,22,3,8.2,11.12205017
651,2,3,22,28,8.2,11.12205017
651,2,3,22,5,8.2,11.12205017
652,2,3,23,27,32.16666667,25.94160108
652,2,3,23,80,32.16666667,25.94160108
652,2,3,23,18,32.16666667,25.94160108
652,2,3,23,16,32.16666667,25.94160108
652,2,3,23,42,32.16666667,25.94160108
652,2,3,23,10,32.16666667,25.94160108
653,2,3,3,28,13,8.94427191
653,2,3,3,4,13,8.94427191
653,2,3,3,11,13,8.94427191
653,2,3,3,12,13,8.94427191
653,2,3,3,10,13,8.94427191
654,2,3,4,3,13,9.055385138
654,2,3,4,6,13,9.055385138
654,2,3,4,16,13,9.055385138
654,2,3,4,26,13,9.055385138
654,2,3,4,14,13,9.055385138
655,2,3,5,141,95.5,85.75380042
655,2,3,5,21,95.5,85.75380042
655,2,3,5,266,95.5,85.75380042
655,2,3,5,158,95.5,85.75380042
655,2,3,5,54,95.5,85.75380042
655,2,3,5,30,95.5,85.75380042
655,2,3,5,38,95.5,85.75380042
655,2,3,5,56,95.5,85.75380042
656,2,3,6,2,22.5,30.5777697
656,2,3,6,11,22.5,30.5777697
656,2,3,6,9,22.5,30.5777697
656,2,3,6,68,22.5,30.5777697
657,2,3,7,292,91.5,109.3649853
657,2,3,7,41,91.5,109.3649853
657,2,3,7,41,91.5,109.3649853
657,2,3,7,143,91.5,109.3649853
657,2,3,7,31,91.5,109.3649853
657,2,3,7,1,91.5,109.3649853
658,2,3,8,21,67,75.10659092
658,2,3,8,33,67,75.10659092
658,2,3,8,15,67,75.10659092
658,2,3,8,234,67,75.10659092
658,2,3,8,3,67,75.10659092
658,2,3,8,108,67,75.10659092
658,2,3,8,48,67,75.10659092
658,2,3,8,20,67,75.10659092
658,2,3,8,121,67,75.10659092
659,2,3,9,169,149.25,109.9283858
659,2,3,9,45,149.25,109.9283858
659,2,3,9,88,149.25,109.9283858
659,2,3,9,295,149.25,109.9283858
660,2,4,10,233,152.5,108.7561493
660,2,4,10,288,152.5,108.7561493
660,2,4,10,37,152.5,108.7561493
660,2,4,10,19,152.5,108.7561493
660,2,4,10,133,152.5,108.7561493
660,2,4,10,205,152.5,108.7561493
661,2,4,11,185,140.4,128.9003491
661,2,4,11,140,140.4,128.9003491
661,2,4,11,6,140.4,128.9003491
661,2,4,11,40,140.4,128.9003491
661,2,4,11,331,140.4,128.9003491
662,2,4,12,9,98,55.06359959
662,2,4,12,143,98,55.06359959
662,2,4,12,61,98,55.06359959
662,2,4,12,158,98,55.06359959
662,2,4,12,105,98,55.06359959
662,2,4,12,112,98,55.06359959
663,2,4,13,68,52.83333333,18.86177793
663,2,4,13,79,52.83333333,18.86177793
663,2,4,13,36,52.83333333,18.86177793
663,2,4,13,29,52.83333333,18.86177793
663,2,4,13,50,52.83333333,18.86177793
663,2,4,13,55,52.83333333,18.86177793
664,2,4,14,8,18.4,10.59716943
664,2,4,14,8,18.4,10.59716943
664,2,4,14,31,18.4,10.59716943
664,2,4,14,18,18.4,10.59716943
664,2,4,14,27,18.4,10.59716943
665,2,4,15,18,30.33333333,18.15121667
665,2,4,15,51,30.33333333,18.15121667
665,2,4,15,33,30.33333333,18.15121667
665,2,4,15,48,30.33333333,18.15121667
665,2,4,15,3,30.33333333,18.15121667
665,2,4,15,29,30.33333333,18.15121667
666,2,4,16,76,71.42857143,43.54253531
666,2,4,16,116,71.42857143,43.54253531
666,2,4,16,26,71.42857143,43.54253531
666,2,4,16,120,71.42857143,43.54253531
666,2,4,16,6,71.42857143,43.54253531
666,2,4,16,61,71.42857143,43.54253531
666,2,4,16,95,71.42857143,43.54253531
667,2,4,17,70,58.5,11.81806527
667,2,4,17,54,58.5,11.81806527
667,2,4,17,44,58.5,11.81806527
667,2,4,17,66,58.5,11.81806527
668,2,4,18,105,143.75,37.65966012
668,2,4,18,189,143.75,37.65966012
668,2,4,18,159,143.75,37.65966012
668,2,4,18,122,143.75,37.65966012
669,2,4,19,3,10.57142857,7.044078905
669,2,4,19,3,10.57142857,7.044078905
669,2,4,19,12,10.57142857,7.044078905
669,2,4,19,19,10.57142857,7.044078905
669,2,4,19,20,10.57142857,7.044078905
669,2,4,19,11,10.57142857,7.044078905
669,2,4,19,6,10.57142857,7.044078905
670,2,4,2,66,169,118.4128371
670,2,4,2,326,169,118.4128371
670,2,4,2,133,169,118.4128371
670,2,4,2,274,169,118.4128371
670,2,4,2,194,169,118.4128371
670,2,4,2,21,169,118.4128371
671,2,4,20,43,25.16666667,14.6753762
671,2,4,20,15,25.16666667,14.6753762
671,2,4,20,19,25.16666667,14.6753762
671,2,4,20,8,25.16666667,14.6753762
671,2,4,20,43,25.16666667,14.6753762
671,2,4,20,23,25.16666667,14.6753762
672,2,4,21,11,15.66666667,14.571662
672,2,4,21,4,15.66666667,14.571662
672,2,4,21,32,15.66666667,14.571662
673,2,4,22,20,11.25,7.5
673,2,4,22,15,11.25,7.5
673,2,4,22,5,11.25,7.5
673,2,4,22,5,11.25,7.5
674,2,4,23,8,29.85714286,14.72445326
674,2,4,23,52,29.85714286,14.72445326
674,2,4,23,28,29.85714286,14.72445326
674,2,4,23,35,29.85714286,14.72445326
674,2,4,23,26,29.85714286,14.72445326
674,2,4,23,18,29.85714286,14.72445326
674,2,4,23,42,29.85714286,14.72445326
675,2,4,3,12,10.33333333,4.725815626
675,2,4,3,5,10.33333333,4.725815626
675,2,4,3,14,10.33333333,4.725815626
676,2,4,4,21,15.83333333,4.792355023
676,2,4,4,11,15.83333333,4.792355023
676,2,4,4,14,15.83333333,4.792355023
676,2,4,4,20,15.83333333,4.792355023
676,2,4,4,19,15.83333333,4.792355023
676,2,4,4,10,15.83333333,4.792355023
677,2,4,5,224,151,54.55730932
677,2,4,5,117,151,54.55730932
677,2,4,5,141,151,54.55730932
677,2,4,5,186,151,54.55730932
677,2,4,5,87,151,54.55730932
678,2,4,6,26,34.28571429,24.84427691
678,2,4,6,18,34.28571429,24.84427691
678,2,4,6,67,34.28571429,24.84427691
678,2,4,6,33,34.28571429,24.84427691
678,2,4,6,27,34.28571429,24.84427691
678,2,4,6,1,34.28571429,24.84427691
678,2,4,6,68,34.28571429,24.84427691
679,2,4,7,87,122.6,37.58058009
679,2,4,7,171,122.6,37.58058009
679,2,4,7,87,122.6,37.58058009
679,2,4,7,118,122.6,37.58058009
679,2,4,7,150,122.6,37.58058009
680,2,4,8,37,71.66666667,44.16182363
680,2,4,8,5,71.66666667,44.16182363
680,2,4,8,115,71.66666667,44.16182363
680,2,4,8,68,71.66666667,44.16182363
680,2,4,8,115,71.66666667,44.16182363
680,2,4,8,90,71.66666667,44.16182363
681,2,4,9,7,182.6666667,104.8306571
681,2,4,9,242,182.6666667,104.8306571
681,2,4,9,284,182.6666667,104.8306571
681,2,4,9,164,182.6666667,104.8306571
681,2,4,9,131,182.6666667,104.8306571
681,2,4,9,268,182.6666667,104.8306571
682,2,5,10,131,215,115.6575405
682,2,5,10,382,215,115.6575405
682,2,5,10,203,215,115.6575405
682,2,5,10,144,215,115.6575405
683,2,5,11,92,95.75,30.53276928
683,2,5,11,77,95.75,30.53276928
683,2,5,11,140,95.75,30.53276928
683,2,5,11,74,95.75,30.53276928
684,2,5,12,43,77,44.3996997
684,2,5,12,39,77,44.3996997
684,2,5,12,132,77,44.3996997
684,2,5,12,94,77,44.3996997
685,2,5,13,41,39.2,33.69272919
685,2,5,13,22,39.2,33.69272919
685,2,5,13,19,39.2,33.69272919
685,2,5,13,17,39.2,33.69272919
685,2,5,13,97,39.2,33.69272919
686,2,5,14,15,20.4,9.914635646
686,2,5,14,8,20.4,9.914635646
686,2,5,14,30,20.4,9.914635646
686,2,5,14,18,20.4,9.914635646
686,2,5,14,31,20.4,9.914635646
687,2,5,15,6,25.6,13.72224471
687,2,5,15,30,25.6,13.72224471
687,2,5,15,18,25.6,13.72224471
687,2,5,15,33,25.6,13.72224471
687,2,5,15,41,25.6,13.72224471
688,2,5,16,42,96.66666667,61.93760301
688,2,5,16,107,96.66666667,61.93760301
688,2,5,16,67,96.66666667,61.93760301
688,2,5,16,64,96.66666667,61.93760301
688,2,5,16,215,96.66666667,61.93760301
688,2,5,16,85,96.66666667,61.93760301
689,2,5,17,24,29.8,13.77316231
689,2,5,17,50,29.8,13.77316231
689,2,5,17,27,29.8,13.77316231
689,2,5,17,13,29.8,13.77316231
689,2,5,17,35,29.8,13.77316231
690,2,5,18,62,96.33333333,65.34421678
690,2,5,18,202,96.33333333,65.34421678
690,2,5,18,79,96.33333333,65.34421678
690,2,5,18,149,96.33333333,65.34421678
690,2,5,18,32,96.33333333,65.34421678
690,2,5,18,54,96.33333333,65.34421678
691,2,5,19,7,10,5.099019514
691,2,5,19,11,10,5.099019514
691,2,5,19,3,10,5.099019514
691,2,5,19,16,10,5.099019514
691,2,5,19,13,10,5.099019514
692,2,5,2,144,166.2,58.37979102
692,2,5,2,211,166.2,58.37979102
692,2,5,2,86,166.2,58.37979102
692,2,5,2,234,166.2,58.37979102
692,2,5,2,156,166.2,58.37979102
693,2,5,20,8,16.5,10.29077257
693,2,5,20,17,16.5,10.29077257
693,2,5,20,9,16.5,10.29077257
693,2,5,20,8,16.5,10.29077257
693,2,5,20,33,16.5,10.29077257
693,2,5,20,24,16.5,10.29077257
694,2,5,21,11,7,5.656854249
694,2,5,21,3,7,5.656854249
695,2,5,22,7,8.714285714,4.111540089
695,2,5,22,6,8.714285714,4.111540089
695,2,5,22,5,8.714285714,4.111540089
695,2,5,22,7,8.714285714,4.111540089
695,2,5,22,11,8.714285714,4.111540089
695,2,5,22,8,8.714285714,4.111540089
695,2,5,22,17,8.714285714,4.111540089
696,2,5,23,17,28.66666667,10.83820403
696,2,5,23,45,28.66666667,10.83820403
696,2,5,23,32,28.66666667,10.83820403
696,2,5,23,32,28.66666667,10.83820403
696,2,5,23,30,28.66666667,10.83820403
696,2,5,23,16,28.66666667,10.83820403
697,2,5,3,11,11.2,4.91934955
697,2,5,3,7,11.2,4.91934955
697,2,5,3,19,11.2,4.91934955
697,2,5,3,12,11.2,4.91934955
697,2,5,3,7,11.2,4.91934955
698,2,5,4,4,7.25,4.991659711
698,2,5,4,14,7.25,4.991659711
698,2,5,4,8,7.25,4.991659711
698,2,5,4,3,7.25,4.991659711
699,2,5,5,51,68.6,22.54550953
699,2,5,5,91,68.6,22.54550953
699,2,5,5,44,68.6,22.54550953
699,2,5,5,64,68.6,22.54550953
699,2,5,5,93,68.6,22.54550953
700,2,5,6,13,29.5,25.93646082
700,2,5,6,15,29.5,25.93646082
700,2,5,6,27,29.5,25.93646082
700,2,5,6,26,29.5,25.93646082
700,2,5,6,81,29.5,25.93646082
700,2,5,6,15,29.5,25.93646082
701,2,5,7,192,82.42857143,58.27480057
701,2,5,7,38,82.42857143,58.27480057
701,2,5,7,61,82.42857143,58.27480057
701,2,5,7,37,82.42857143,58.27480057
701,2,5,7,127,82.42857143,58.27480057
701,2,5,7,83,82.42857143,58.27480057
701,2,5,7,39,82.42857143,58.27480057
702,2,5,8,13,51.66666667,52.16640043
702,2,5,8,31,51.66666667,52.16640043
702,2,5,8,111,51.66666667,52.16640043
703,2,5,9,82,133.3333333,98.23984256
703,2,5,9,110,133.3333333,98.23984256
703,2,5,9,176,133.3333333,98.23984256
703,2,5,9,43,133.3333333,98.23984256
703,2,5,9,312,133.3333333,98.23984256
703,2,5,9,77,133.3333333,98.23984256
704,2,6,10,39,123.8333333,101.3161718
704,2,6,10,157,123.8333333,101.3161718
704,2,6,10,152,123.8333333,101.3161718
704,2,6,10,299,123.8333333,101.3161718
704,2,6,10,43,123.8333333,101.3161718
704,2,6,10,53,123.8333333,101.3161718
705,2,6,11,80,83.25,81.81024793
705,2,6,11,198,83.25,81.81024793
705,2,6,11,46,83.25,81.81024793
705,2,6,11,9,83.25,81.81024793
706,2,6,12,34,57.625,39.989061
706,2,6,12,95,57.625,39.989061
706,2,6,12,2,57.625,39.989061
706,2,6,12,32,57.625,39.989061
706,2,6,12,22,57.625,39.989061
706,2,6,12,79,57.625,39.989061
706,2,6,12,84,57.625,39.989061
706,2,6,12,113,57.625,39.989061
707,2,6,13,11,32.875,27.95627964
707,2,6,13,23,32.875,27.95627964
